"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1989","14.14"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1990","13.59"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1991","14.19"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1992","14.78"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1993","16.02"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1994","16.03"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1995","16.67"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1996","15.44"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1997","16.03"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1998","16.44"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1999","15.37"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2000","14.88"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2001","15.52"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2002","14.69"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2003","14.38"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2004","14.06"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2005","13.84"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2006","13.83"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2007","15.16"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2008","15.02"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2009","14.46"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2010","13.67"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2011","12.6"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2012","12.12"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2013","11.42"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2014","11.27"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2015","10.9"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2016","11.11"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2017","11.57"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2018","11.66"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2019","11.54"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2020","11.82"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1969","12.36"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1970","12.02"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1971","12.15"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1972","12.08"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1973","12.24"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1974","11.97"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1975","12.33"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1976","12.3"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1977","11.76"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1978","11.87"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1979","11.56"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1980","11.52"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1981","11.35"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1982","10.97"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1983","11.11"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1984","10.8"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1985","10.74"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1986","10.4"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1987","10.12"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1988","10.01"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1989","9.92"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1990","9.67"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1991","9.75"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1992","9.44"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1993","9.44"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1994","9.2"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1995","8.92"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1996","8.73"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1997","8.53"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1998","8.15"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1999","7.95"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2000","7.7"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2001","7.57"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2002","7.36"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2003","7.01"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2004","6.69"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2005","6.56"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2006","6.39"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2007","6.22"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2008","6.14"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2009","5.88"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2010","5.68"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2011","5.53"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2012","5.27"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2013","5.17"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2014","4.94"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2015","4.98"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2016","4.96"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2017","4.83"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2018","4.72"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2019","4.7"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2020","4.96"
"","EU_MEMBERS","TOTAL","FEMALE","1969","13.22"
"","EU_MEMBERS","TOTAL","FEMALE","1970","13.01"
"","EU_MEMBERS","TOTAL","FEMALE","1971","13.13"
"","EU_MEMBERS","TOTAL","FEMALE","1972","12.95"
"","EU_MEMBERS","TOTAL","FEMALE","1973","13.09"
"","EU_MEMBERS","TOTAL","FEMALE","1974","12.87"
"","EU_MEMBERS","TOTAL","FEMALE","1975","13.16"
"","EU_MEMBERS","TOTAL","FEMALE","1976","13.26"
"","EU_MEMBERS","TOTAL","FEMALE","1977","12.94"
"","EU_MEMBERS","TOTAL","FEMALE","1978","13.02"
"","EU_MEMBERS","TOTAL","FEMALE","1979","12.81"
"","EU_MEMBERS","TOTAL","FEMALE","1980","12.9"
"","EU_MEMBERS","TOTAL","FEMALE","1981","12.71"
"","EU_MEMBERS","TOTAL","FEMALE","1982","12.47"
"","EU_MEMBERS","TOTAL","FEMALE","1983","12.75"
"","EU_MEMBERS","TOTAL","FEMALE","1984","12.53"
"","EU_MEMBERS","TOTAL","FEMALE","1985","12.43"
"","EU_MEMBERS","TOTAL","FEMALE","1986","12.15"
"","EU_MEMBERS","TOTAL","FEMALE","1987","11.98"
"","EU_MEMBERS","TOTAL","FEMALE","1988","11.75"
"","EU_MEMBERS","TOTAL","FEMALE","1989","11.75"
"","EU_MEMBERS","TOTAL","FEMALE","1990","11.36"
"","EU_MEMBERS","TOTAL","FEMALE","1991","11.62"
"","EU_MEMBERS","TOTAL","FEMALE","1992","11.53"
"","EU_MEMBERS","TOTAL","FEMALE","1993","11.86"
"","EU_MEMBERS","TOTAL","FEMALE","1994","11.6"
"","EU_MEMBERS","TOTAL","FEMALE","1995","11.46"
"","EU_MEMBERS","TOTAL","FEMALE","1996","10.92"
"","EU_MEMBERS","TOTAL","FEMALE","1997","10.86"
"","EU_MEMBERS","TOTAL","FEMALE","1998","10.58"
"","EU_MEMBERS","TOTAL","FEMALE","1999","10.07"
"","EU_MEMBERS","TOTAL","FEMALE","2000","9.67"
"","EU_MEMBERS","TOTAL","FEMALE","2001","9.68"
"","EU_MEMBERS","TOTAL","FEMALE","2002","9.25"
"","EU_MEMBERS","TOTAL","FEMALE","2003","8.82"
"","EU_MEMBERS","TOTAL","FEMALE","2004","8.44"
"","EU_MEMBERS","TOTAL","FEMALE","2005","8.26"
"","EU_MEMBERS","TOTAL","FEMALE","2006","8.03"
"","EU_MEMBERS","TOTAL","FEMALE","2007","8.21"
"","EU_MEMBERS","TOTAL","FEMALE","2008","8.1"
"","EU_MEMBERS","TOTAL","FEMALE","2009","7.76"
"","EU_MEMBERS","TOTAL","FEMALE","2010","7.41"
"","EU_MEMBERS","TOTAL","FEMALE","2011","6.98"
"","EU_MEMBERS","TOTAL","FEMALE","2012","6.67"
"","EU_MEMBERS","TOTAL","FEMALE","2013","6.42"
"","EU_MEMBERS","TOTAL","FEMALE","2014","6.14"
"","EU_MEMBERS","TOTAL","FEMALE","2015","6.05"
"","EU_MEMBERS","TOTAL","FEMALE","2016","6.08"
"","EU_MEMBERS","TOTAL","FEMALE","2017","6.04"
"","EU_MEMBERS","TOTAL","FEMALE","2018","6"
"","EU_MEMBERS","TOTAL","FEMALE","2019","5.93"
"","EU_MEMBERS","TOTAL","FEMALE","2020","6.07"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1969","11.9"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1970","11.66"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1971","11.82"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1972","11.69"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1973","11.84"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1974","11.66"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1975","11.94"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1976","12.02"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1977","11.73"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1978","11.86"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1979","11.7"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1980","11.82"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1981","11.64"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1982","11.41"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1983","11.69"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1984","11.5"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1985","11.44"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1986","11.17"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1987","11.06"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1988","10.88"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1989","10.91"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1990","10.59"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1991","10.79"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1992","10.68"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1993","10.97"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1994","10.78"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1995","10.71"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1996","10.28"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1997","10.25"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1998","10.04"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","1999","9.64"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2000","9.32"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2001","9.37"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2002","9"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2003","8.65"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2004","8.32"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2005","8.17"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2006","8.02"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2007","8.16"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2008","8.07"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2009","7.73"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2010","7.4"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2011","7.04"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2012","6.71"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2013","6.48"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2014","6.26"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2015","6.21"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2016","6.23"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2017","6.22"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2018","6.15"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2019","6.1"
"","EU_BEFORE_FEB2020","TOTAL","FEMALE","2020","6.37"
"FIN","","TOTAL","FEMALE","1969","3.28"
"FIN","","TOTAL","FEMALE","1970","3.33"
"FIN","","TOTAL","FEMALE","1971","3.21"
"FIN","","TOTAL","FEMALE","1972","2.99"
"FIN","","TOTAL","FEMALE","1973","3.27"
"FIN","","TOTAL","FEMALE","1974","2.8"
"FIN","","TOTAL","FEMALE","1975","3.18"
"FIN","","TOTAL","FEMALE","1976","3.91"
"FIN","","TOTAL","FEMALE","1977","2.89"
"FIN","","TOTAL","FEMALE","1978","3.15"
"FIN","","TOTAL","FEMALE","1979","2.75"
"FIN","","TOTAL","FEMALE","1980","3.04"
"FIN","","TOTAL","FEMALE","1981","3.34"
"FIN","","TOTAL","FEMALE","1982","3.33"
"FIN","","TOTAL","FEMALE","1983","3.85"
"FIN","","TOTAL","FEMALE","1984","3.94"
"FIN","","TOTAL","FEMALE","1985","4.22"
"FIN","","TOTAL","FEMALE","1986","5.33"
"FIN","","TOTAL","FEMALE","1987","4.76"
"FIN","","TOTAL","FEMALE","1988","4.67"
"FIN","","TOTAL","FEMALE","1989","5.01"
"FIN","","TOTAL","FEMALE","1990","5.43"
"FIN","","TOTAL","FEMALE","1991","5.3"
"FIN","","TOTAL","FEMALE","1992","6.01"
"FIN","","TOTAL","FEMALE","1993","5.39"
"FIN","","TOTAL","FEMALE","1994","5.52"
"FIN","","TOTAL","FEMALE","1995","4.72"
"FIN","","TOTAL","FEMALE","1996","5.6"
"FIN","","TOTAL","FEMALE","1997","6.49"
"FIN","","TOTAL","FEMALE","1998","5.1"
"FIN","","TOTAL","FEMALE","1999","5.56"
"FIN","","TOTAL","FEMALE","2000","6.33"
"FIN","","TOTAL","FEMALE","2001","6.6"
"FIN","","TOTAL","FEMALE","2002","7.16"
"FIN","","TOTAL","FEMALE","2003","6.13"
"FIN","","TOTAL","FEMALE","2004","7.99"
"FIN","","TOTAL","FEMALE","2005","9.62"
"FIN","","TOTAL","FEMALE","2006","8.59"
"FIN","","TOTAL","FEMALE","2007","10.22"
"FIN","","TOTAL","FEMALE","2008","9.37"
"FIN","","TOTAL","FEMALE","2009","9.32"
"FIN","","TOTAL","FEMALE","2010","8.94"
"FIN","","TOTAL","FEMALE","2011","9.67"
"FIN","","TOTAL","FEMALE","2012","9.52"
"FIN","","TOTAL","FEMALE","2013","9.13"
"FIN","","TOTAL","FEMALE","2014","8.21"
"FIN","","TOTAL","FEMALE","2016","8.32"
"FIN","","TOTAL","FEMALE","2017","8.37"
"FIN","","TOTAL","FEMALE","2018","8.84"
"FIN","","TOTAL","FEMALE","2019","9.28"
"FIN","","TOTAL","FEMALE","2020","9.45"
"FRA","","TOTAL","FEMALE","1968","20.29"
"FRA","","TOTAL","FEMALE","1969","20.31"
"FRA","","TOTAL","FEMALE","1970","19.46"
"FRA","","TOTAL","FEMALE","1971","20.42"
"FRA","","TOTAL","FEMALE","1972","19.83"
"FRA","","TOTAL","FEMALE","1973","20.12"
"FRA","","TOTAL","FEMALE","1974","18.61"
"FRA","","TOTAL","FEMALE","1975","19.59"
"FRA","","TOTAL","FEMALE","1976","18.93"
"FRA","","TOTAL","FEMALE","1977","17.61"
"FRA","","TOTAL","FEMALE","1978","17.79"
"FRA","","TOTAL","FEMALE","1979","16.92"
"FRA","","TOTAL","FEMALE","1980","16.18"
"FRA","","TOTAL","FEMALE","1981","16.03"
"FRA","","TOTAL","FEMALE","1982","15"
"FRA","","TOTAL","FEMALE","1983","14.75"
"FRA","","TOTAL","FEMALE","1984","13.63"
"FRA","","TOTAL","FEMALE","1985","12.71"
"FRA","","TOTAL","FEMALE","1986","12.11"
"FRA","","TOTAL","FEMALE","1987","10.96"
"FRA","","TOTAL","FEMALE","1988","11.49"
"FRA","","TOTAL","FEMALE","1989","10.64"
"FRA","","TOTAL","FEMALE","1990","10.2"
"FRA","","TOTAL","FEMALE","1991","9.86"
"FRA","","TOTAL","FEMALE","1992","8.98"
"FRA","","TOTAL","FEMALE","1993","9.24"
"FRA","","TOTAL","FEMALE","1994","8.81"
"FRA","","TOTAL","FEMALE","1995","9.05"
"FRA","","TOTAL","FEMALE","1996","9.09"
"FRA","","TOTAL","FEMALE","1997","8.88"
"FRA","","TOTAL","FEMALE","1998","8.56"
"FRA","","TOTAL","FEMALE","1999","8.27"
"FRA","","TOTAL","FEMALE","2000","7.49"
"FRA","","TOTAL","FEMALE","2001","7.36"
"FRA","","TOTAL","FEMALE","2002","7.22"
"FRA","","TOTAL","FEMALE","2003","6.76"
"FRA","","TOTAL","FEMALE","2004","6.17"
"FRA","","TOTAL","FEMALE","2005","6.1"
"FRA","","TOTAL","FEMALE","2006","5.9"
"FRA","","TOTAL","FEMALE","2007","5.85"
"FRA","","TOTAL","FEMALE","2008","5.53"
"FRA","","TOTAL","FEMALE","2009","5.31"
"FRA","","TOTAL","FEMALE","2010","4.89"
"FRA","","TOTAL","FEMALE","2011","4.99"
"FRA","","TOTAL","FEMALE","2012","4.79"
"FRA","","TOTAL","FEMALE","2013","4.52"
"FRA","","TOTAL","FEMALE","2014","4.11"
"FRA","","TOTAL","FEMALE","2017","3.87"
"GBR","","TOTAL","FEMALE","1968","2.51"
"GBR","","TOTAL","FEMALE","1969","2.74"
"GBR","","TOTAL","FEMALE","1970","2.33"
"GBR","","TOTAL","FEMALE","1971","2.67"
"GBR","","TOTAL","FEMALE","1972","2.88"
"GBR","","TOTAL","FEMALE","1973","3.06"
"GBR","","TOTAL","FEMALE","1974","3.12"
"GBR","","TOTAL","FEMALE","1975","3.29"
"GBR","","TOTAL","FEMALE","1976","3.11"
"GBR","","TOTAL","FEMALE","1977","3"
"GBR","","TOTAL","FEMALE","1978","3.4"
"GBR","","TOTAL","FEMALE","1979","3.64"
"GBR","","TOTAL","FEMALE","1980","3.9"
"GBR","","TOTAL","FEMALE","1981","3.88"
"GBR","","TOTAL","FEMALE","1982","3.68"
"GBR","","TOTAL","FEMALE","1983","3.91"
"GBR","","TOTAL","FEMALE","1984","3.93"
"GBR","","TOTAL","FEMALE","1985","4.19"
"GBR","","TOTAL","FEMALE","1986","4.02"
"GBR","","TOTAL","FEMALE","1987","4.32"
"GBR","","TOTAL","FEMALE","1988","4.52"
"GBR","","TOTAL","FEMALE","1989","4.77"
"GBR","","TOTAL","FEMALE","1990","4.91"
"GBR","","TOTAL","FEMALE","1991","4.75"
"GBR","","TOTAL","FEMALE","1992","4.46"
"GBR","","TOTAL","FEMALE","1993","4.52"
"GBR","","TOTAL","FEMALE","1994","4.83"
"GBR","","TOTAL","FEMALE","1995","5.23"
"GBR","","TOTAL","FEMALE","1996","5.55"
"GBR","","TOTAL","FEMALE","1997","5.82"
"GBR","","TOTAL","FEMALE","1998","6.18"
"GBR","","TOTAL","FEMALE","1999","6.54"
"GBR","","TOTAL","FEMALE","2001","7.07"
"GBR","","TOTAL","FEMALE","2002","7.21"
"GBR","","TOTAL","FEMALE","2003","7.46"
"GBR","","TOTAL","FEMALE","2004","7.46"
"GBR","","TOTAL","FEMALE","2005","7.48"
"GBR","","TOTAL","FEMALE","2006","7.92"
"GBR","","TOTAL","FEMALE","2007","7.83"
"GBR","","TOTAL","FEMALE","2008","7.81"
"GBR","","TOTAL","FEMALE","2009","7.49"
"GBR","","TOTAL","FEMALE","2010","7.33"
"GBR","","TOTAL","FEMALE","2011","7.45"
"GBR","","TOTAL","FEMALE","2012","7"
"GBR","","TOTAL","FEMALE","2013","6.88"
"GBR","","TOTAL","FEMALE","2014","7.06"
"GBR","","TOTAL","FEMALE","2015","7.3"
"GBR","","TOTAL","FEMALE","2016","7.27"
"GBR","","TOTAL","FEMALE","2017","7.43"
"GBR","","TOTAL","FEMALE","2018","7.16"
"GBR","","TOTAL","FEMALE","2019","7.29"
"GBR","","TOTAL","FEMALE","2020","8.34"
"GEO","","TOTAL","FEMALE","1991","12.93"
"GEO","","TOTAL","FEMALE","1992","12.67"
"GEO","","TOTAL","FEMALE","1994","13.96"
"GEO","","TOTAL","FEMALE","1995","13.77"
"GEO","","TOTAL","FEMALE","1996","13.53"
"GEO","","TOTAL","FEMALE","1997","13.17"
"GEO","","TOTAL","FEMALE","1998","12.95"
"GEO","","TOTAL","FEMALE","1999","14.36"
"GEO","","TOTAL","FEMALE","2000","13.88"
"GEO","","TOTAL","FEMALE","2001","11.9"
"GEO","","TOTAL","FEMALE","2004","14.03"
"GEO","","TOTAL","FEMALE","2005","8.71"
"GEO","","TOTAL","FEMALE","2006","7.96"
"GEO","","TOTAL","FEMALE","2007","6.98"
"GEO","","TOTAL","FEMALE","2009","6.1"
"GEO","","TOTAL","FEMALE","2010","3.33"
"GEO","","TOTAL","FEMALE","2011","3.21"
"GEO","","TOTAL","FEMALE","2012","2.75"
"GEO","","TOTAL","FEMALE","2013","2.4"
"GEO","","TOTAL","FEMALE","2014","2.78"
"GEO","","TOTAL","FEMALE","2015","3.25"
"GEO","","TOTAL","FEMALE","2016","2.35"
"GEO","","TOTAL","FEMALE","2017","2.11"
"GEO","","TOTAL","FEMALE","2018","3.34"
"GEO","","TOTAL","FEMALE","2019","2.7"
"GEO","","TOTAL","FEMALE","2020","2.67"
"GEO","","TOTAL","FEMALE","2021","2.79"
"GRC","","TOTAL","FEMALE","1968","11.25"
"GRC","","TOTAL","FEMALE","1969","11.38"
"GRC","","TOTAL","FEMALE","1970","9.2"
"GRC","","TOTAL","FEMALE","1971","9.4"
"GRC","","TOTAL","FEMALE","1972","9.61"
"GRC","","TOTAL","FEMALE","1973","7.43"
"GRC","","TOTAL","FEMALE","1974","7.63"
"GRC","","TOTAL","FEMALE","1975","7.53"
"GRC","","TOTAL","FEMALE","1976","7.06"
"GRC","","TOTAL","FEMALE","1977","6.79"
"GRC","","TOTAL","FEMALE","1978","6.72"
"GRC","","TOTAL","FEMALE","1979","6.29"
"GRC","","TOTAL","FEMALE","1980","5.31"
"GRC","","TOTAL","FEMALE","1981","5.59"
"GRC","","TOTAL","FEMALE","1982","5.57"
"GRC","","TOTAL","FEMALE","1983","4.38"
"GRC","","TOTAL","FEMALE","1984","5.04"
"GRC","","TOTAL","FEMALE","1985","5.17"
"GRC","","TOTAL","FEMALE","1986","4.5"
"GRC","","TOTAL","FEMALE","1987","4.8"
"GRC","","TOTAL","FEMALE","1988","4.09"
"GRC","","TOTAL","FEMALE","1989","4.26"
"GRC","","TOTAL","FEMALE","1990","4.12"
"GRC","","TOTAL","FEMALE","1991","4.39"
"GRC","","TOTAL","FEMALE","1992","4.67"
"GRC","","TOTAL","FEMALE","1993","4.06"
"GRC","","TOTAL","FEMALE","1994","3.3"
"GRC","","TOTAL","FEMALE","1995","2.83"
"GRC","","TOTAL","FEMALE","1996","2.36"
"GRC","","TOTAL","FEMALE","1997","2.17"
"GRC","","TOTAL","FEMALE","1998","2.23"
"GRC","","TOTAL","FEMALE","1999","2.45"
"GRC","","TOTAL","FEMALE","2000","2.74"
"GRC","","TOTAL","FEMALE","2001","2.12"
"GRC","","TOTAL","FEMALE","2002","2.08"
"GRC","","TOTAL","FEMALE","2003","2.15"
"GRC","","TOTAL","FEMALE","2004","2.24"
"GRC","","TOTAL","FEMALE","2005","2.25"
"GRC","","TOTAL","FEMALE","2006","2.37"
"GRC","","TOTAL","FEMALE","2007","2.12"
"GRC","","TOTAL","FEMALE","2008","2.35"
"GRC","","TOTAL","FEMALE","2009","2.11"
"GRC","","TOTAL","FEMALE","2010","1.77"
"GRC","","TOTAL","FEMALE","2011","2.07"
"GRC","","TOTAL","FEMALE","2012","2.16"
"GRC","","TOTAL","FEMALE","2014","1.98"
"GRC","","TOTAL","FEMALE","2015","1.85"
"GRC","","TOTAL","FEMALE","2016","1.88"
"GRC","","TOTAL","FEMALE","2017","1.99"
"GRC","","TOTAL","FEMALE","2018","1.85"
"GRC","","TOTAL","FEMALE","2019","1.85"
"GRC","","TOTAL","FEMALE","2020","2.03"
"HRV","","TOTAL","FEMALE","1985","18.54"
"HRV","","TOTAL","FEMALE","1986","17.12"
"HRV","","TOTAL","FEMALE","1987","19.71"
"HRV","","TOTAL","FEMALE","1988","21.01"
"HRV","","TOTAL","FEMALE","1989","18.83"
"HRV","","TOTAL","FEMALE","1990","15.26"
"HRV","","TOTAL","FEMALE","1991","18.94"
"HRV","","TOTAL","FEMALE","1992","14.8"
"HRV","","TOTAL","FEMALE","1993","15.52"
"HRV","","TOTAL","FEMALE","1994","14.78"
"HRV","","TOTAL","FEMALE","1995","14.67"
"HRV","","TOTAL","FEMALE","1996","15.03"
"HRV","","TOTAL","FEMALE","1997","14.39"
"HRV","","TOTAL","FEMALE","1998","15.96"
"HRV","","TOTAL","FEMALE","1999","15.72"
"HRV","","TOTAL","FEMALE","2000","16.15"
"HRV","","TOTAL","FEMALE","2001","12.8"
"HRV","","TOTAL","FEMALE","2002","11.82"
"HRV","","TOTAL","FEMALE","2003","12.03"
"HRV","","TOTAL","FEMALE","2004","10.24"
"HRV","","TOTAL","FEMALE","2005","10.57"
"HRV","","TOTAL","FEMALE","2006","9"
"HRV","","TOTAL","FEMALE","2007","10.64"
"HRV","","TOTAL","FEMALE","2008","10.31"
"HRV","","TOTAL","FEMALE","2009","9.45"
"HRV","","TOTAL","FEMALE","2010","8.87"
"HRV","","TOTAL","FEMALE","2011","7.48"
"HRV","","TOTAL","FEMALE","2012","7.99"
"HRV","","TOTAL","FEMALE","2013","6.1"
"HRV","","TOTAL","FEMALE","2014","6.98"
"HRV","","TOTAL","FEMALE","2015","6.72"
"HRV","","TOTAL","FEMALE","2016","6.63"
"HRV","","TOTAL","FEMALE","2017","6.39"
"HRV","","TOTAL","FEMALE","2019","5.28"
"HRV","","TOTAL","FEMALE","2020","5.79"
"HUN","","TOTAL","FEMALE","1969","7.8"
"HUN","","TOTAL","FEMALE","1970","7.89"
"HUN","","TOTAL","FEMALE","1971","9.2"
"HUN","","TOTAL","FEMALE","1972","7.95"
"HUN","","TOTAL","FEMALE","1973","8.38"
"HUN","","TOTAL","FEMALE","1974","10.2"
"HUN","","TOTAL","FEMALE","1975","10.75"
"HUN","","TOTAL","FEMALE","1976","12.03"
"HUN","","TOTAL","FEMALE","1977","12.63"
"HUN","","TOTAL","FEMALE","1978","13.54"
"HUN","","TOTAL","FEMALE","1979","15.3"
"HUN","","TOTAL","FEMALE","1980","15.58"
"HUN","","TOTAL","FEMALE","1981","18.73"
"HUN","","TOTAL","FEMALE","1982","18.35"
"HUN","","TOTAL","FEMALE","1983","21.82"
